index_type,period,distance_km,pickup_km,index_value
INCTF_DETAIL,2005-07-01,800,10,292.4462
INCTF_DETAIL,2005-07-01,800,40,293.037
INCTF_DETAIL,2005-07-01,800,90,295.4639
INCTF_DETAIL,2005-07-01,2400,10,300.2368
INCTF_DETAIL,2005-07-01,2400,40,299.1641
INCTF_DETAIL,2005-07-01,2400,90,299.5724
INCTF_DETAIL,2005-07-01,6000,10,308.9168
INCTF_DETAIL,2005-07-01,6000,40,307.1817
INCTF_DETAIL,2005-07-01,6000,90,307.3923
INCTF_DETAIL,2005-08-01,50,10,294.3133
INCTF_DETAIL,2005-08-01,50,40,291.6517
INCTF_DETAIL,2005-08-01,50,90,292.7057
INCTF_DETAIL,2005-08-01,400,10,297.8194
INCTF_DETAIL,2005-08-01,400,40,293.4334
INCTF_DETAIL,2005-08-01,400,90,297.5891
INCTF_DETAIL,2005-08-01,800,10,292.7057
INCTF_DETAIL,2005-08-01,800,40,293.2358
INCTF_DETAIL,2005-08-01,800,90,295.775
INCTF_DETAIL,2005-08-01,2400,10,300.2618
INCTF_DETAIL,2005-08-01,2400,40,299.2337
INCTF_DETAIL,2005-08-01,2400,90,299.7125
INCTF_DETAIL,2005-08-01,6000,10,308.9304
INCTF_DETAIL,2005-08-01,6000,40,307.2089
INCTF_DETAIL,2005-08-01,6000,90,307.4635
INCTF_DETAIL,2005-09-01,50,10,314.0255
INCTF_DETAIL,2005-09-01,50,40,310.1636
INCTF_DETAIL,2005-09-01,50,90,310.8143
INCTF_DETAIL,2005-09-01,400,10,318.1269
INCTF_DETAIL,2005-09-01,400,40,312.4155
INCTF_DETAIL,2005-09-01,400,90,317.3623
INCTF_DETAIL,2005-09-01,800,10,310.8143
INCTF_DETAIL,2005-09-01,800,40,311.8069
INCTF_DETAIL,2005-09-01,800,90,314.9372
INCTF_DETAIL,2005-09-01,2400,10,319.0816
INCTF_DETAIL,2005-09-01,2400,40,318.1516
INCTF_DETAIL,2005-09-01,2400,90,318.9154
INCTF_DETAIL,2005-09-01,6000,10,327.6148
INCTF_DETAIL,2005-09-01,6000,40,325.9107
INCTF_DETAIL,2005-09-01,6000,90,326.3529
INCTF_DETAIL,2005-10-01,50,10,295.2646
INCTF_DETAIL,2005-10-01,50,40,293.589
INCTF_DETAIL,2005-10-01,50,90,295.0291
INCTF_DETAIL,2005-10-01,400,10,298.9913
INCTF_DETAIL,2005-10-01,400,40,295.5034
INCTF_DETAIL,2005-10-01,400,90,299.8636
INCTF_DETAIL,2005-10-01,800,10,295.0291
INCTF_DETAIL,2005-10-01,800,40,296.1676
INCTF_DETAIL,2005-10-01,800,90,298.4274
INCTF_DETAIL,2005-10-01,2400,10,304.254
INCTF_DETAIL,2005-10-01,2400,40,303.2094
INCTF_DETAIL,2005-10-01,2400,90,303.6924
INCTF_DETAIL,2005-10-01,6000,10,315.0088
INCTF_DETAIL,2005-10-01,6000,40,313.2352
INCTF_DETAIL,2005-10-01,6000,90,313.4464
INCTF_DETAIL,2005-11-01,50,10,299.1808
INCTF_DETAIL,2005-11-01,50,40,297.1362
INCTF_DETAIL,2005-11-01,50,90,298.4029
INCTF_DETAIL,2005-11-01,400,10,302.9328
INCTF_DETAIL,2005-11-01,400,40,299.0672
INCTF_DETAIL,2005-11-01,400,90,303.4831
INCTF_DETAIL,2005-11-01,800,10,298.4029
INCTF_DETAIL,2005-11-01,800,40,299.1558
INCTF_DETAIL,2005-11-01,800,90,301.8577
INCTF_DETAIL,2005-11-01,2400,10,307.3734
INCTF_DETAIL,2005-11-01,2400,40,306.3322
INCTF_DETAIL,2005-11-01,2400,90,306.84
INCTF_DETAIL,2005-11-01,6000,10,317.7441
INCTF_DETAIL,2005-11-01,6000,40,315.9701
INCTF_DETAIL,2005-11-01,6000,90,316.2046
INCTF_DETAIL,2005-12-01,50,10,299.241
INCTF_DETAIL,2005-12-01,50,40,297.105
INCTF_DETAIL,2005-12-01,50,90,298.3161
INCTF_DETAIL,2005-12-01,400,10,303.0165
INCTF_DETAIL,2005-12-01,400,40,299.0646
INCTF_DETAIL,2005-12-01,400,90,303.5108
INCTF_DETAIL,2005-12-01,800,10,298.3161
INCTF_DETAIL,2005-12-01,800,40,299.0896
INCTF_DETAIL,2005-12-01,800,90,301.8226
INCTF_DETAIL,2005-12-01,2400,10,307.1383
INCTF_DETAIL,2005-12-01,2400,40,306.1141
INCTF_DETAIL,2005-12-01,2400,90,306.6467
INCTF_DETAIL,2005-12-01,6000,10,317.3329
INCTF_DETAIL,2005-12-01,6000,40,315.5735
INCTF_DETAIL,2005-12-01,6000,90,315.8277
INCTF_DETAIL,2006-01-01,50,10,299.6126
INCTF_DETAIL,2006-01-01,50,40,297.5635
INCTF_DETAIL,2006-01-01,50,90,298.7935
INCTF_DETAIL,2006-01-01,400,10,303.4212
INCTF_DETAIL,2006-01-01,400,40,299.546
INCTF_DETAIL,2006-01-01,400,90,304.0277
INCTF_DETAIL,2006-01-01,800,10,298.7935
INCTF_DETAIL,2006-01-01,800,40,299.5831
INCTF_DETAIL,2006-01-01,800,90,302.3418
INCTF_DETAIL,2006-01-01,2400,10,307.7288
INCTF_DETAIL,2006-01-01,2400,40,306.7087
INCTF_DETAIL,2006-01-01,2400,90,307.2525
INCTF_DETAIL,2006-01-01,6000,10,318.1245
INCTF_DETAIL,2006-01-01,6000,40,316.3621
INCTF_DETAIL,2006-01-01,6000,90,316.6187
INCTF_DETAIL,2006-02-01,50,10,301.5174
INCTF_DETAIL,2006-02-01,50,40,299.8127
INCTF_DETAIL,2006-02-01,50,90,301.137
INCTF_DETAIL,2006-02-01,400,10,305.363
INCTF_DETAIL,2006-02-01,400,40,301.8014
INCTF_DETAIL,2006-02-01,400,90,306.3047
INCTF_DETAIL,2006-02-01,800,10,301.137
INCTF_DETAIL,2006-02-01,800,40,301.9223
INCTF_DETAIL,2006-02-01,800,90,304.6878
INCTF_DETAIL,2006-02-01,2400,10,310.4092
INCTF_DETAIL,2006-02-01,2400,40,309.3679
INCTF_DETAIL,2006-02-01,2400,90,309.8966
INCTF_DETAIL,2006-02-01,6000,10,321.4808
INCTF_DETAIL,2006-02-01,6000,40,319.6834
INCTF_DETAIL,2006-02-01,6000,90,319.9165
INCTF_DETAIL,2006-03-01,50,10,300.4566
INCTF_DETAIL,2006-03-01,50,40,298.4922
INCTF_DETAIL,2006-03-01,50,90,299.7244
INCTF_DETAIL,2006-03-01,400,10,304.2277
INCTF_DETAIL,2006-03-01,400,40,300.4345
INCTF_DETAIL,2006-03-01,400,90,304.8624
INCTF_DETAIL,2006-03-01,800,10,299.7244
INCTF_DETAIL,2006-03-01,800,40,300.4887
INCTF_DETAIL,2006-03-01,800,90,303.2015
INCTF_DETAIL,2006-03-01,2400,10,308.7003
INCTF_DETAIL,2006-03-01,2400,40,307.6555
INCTF_DETAIL,2006-03-01,2400,90,308.1666
INCTF_DETAIL,2006-03-01,6000,10,319.242
INCTF_DETAIL,2006-03-01,6000,40,317.4582
INCTF_DETAIL,2006-03-01,6000,90,317.6916
INCTF_DETAIL,2006-04-01,50,10,299.0242
INCTF_DETAIL,2006-04-01,50,40,296.9131
INCTF_DETAIL,2006-04-01,50,90,298.1488
INCTF_DETAIL,2006-04-01,400,10,302.7918
INCTF_DETAIL,2006-04-01,400,40,298.8664
INCTF_DETAIL,2006-04-01,400,90,303.3013
INCTF_DETAIL,2006-04-01,800,10,298.1488
INCTF_DETAIL,2006-04-01,800,40,298.9161
INCTF_DETAIL,2006-04-01,800,90,301.6395
INCTF_DETAIL,2006-04-01,2400,10,307.0361
INCTF_DETAIL,2006-04-01,2400,40,306.0071
INCTF_DETAIL,2006-04-01,2400,90,306.5319
INCTF_DETAIL,2006-04-01,6000,10,317.2842
INCTF_DETAIL,2006-04-01,6000,40,315.5213
INCTF_DETAIL,2006-04-01,6000,90,315.7692
INCTF_DETAIL,2006-05-01,50,10,304.6974
INCTF_DETAIL,2006-05-01,50,40,302.0679
INCTF_DETAIL,2006-05-01,50,90,303.1454
INCTF_DETAIL,2006-05-01,400,10,308.6558
INCTF_DETAIL,2006-05-01,400,40,304.1817
INCTF_DETAIL,2006-05-01,400,90,308.8823
INCTF_DETAIL,2006-05-01,800,10,303.1454
INCTF_DETAIL,2006-05-01,800,40,304.033
INCTF_DETAIL,2006-05-01,800,90,306.9643
INCTF_DETAIL,2006-05-01,2400,10,311.9543
INCTF_DETAIL,2006-05-01,2400,40,310.9784
INCTF_DETAIL,2006-05-01,2400,90,311.6204
INCTF_DETAIL,2006-05-01,6000,10,321.7974
INCTF_DETAIL,2006-05-01,6000,40,320.0603
INCTF_DETAIL,2006-05-01,6000,90,320.3935
INCTF_DETAIL,2006-06-01,50,10,304.7418
INCTF_DETAIL,2006-06-01,50,40,301.74
INCTF_DETAIL,2006-06-01,50,90,302.5858
INCTF_DETAIL,2006-06-01,400,10,308.6347
INCTF_DETAIL,2006-06-01,400,40,303.8155
INCTF_DETAIL,2006-06-01,400,90,308.4576
INCTF_DETAIL,2006-06-01,800,10,302.5858
INCTF_DETAIL,2006-06-01,800,40,303.4533
INCTF_DETAIL,2006-06-01,800,90,306.3508
INCTF_DETAIL,2006-06-01,2400,10,310.8359
INCTF_DETAIL,2006-06-01,2400,40,309.8656
INCTF_DETAIL,2006-06-01,2400,90,310.5086
INCTF_DETAIL,2006-06-01,6000,10,320.0045
INCTF_DETAIL,2006-06-01,6000,40,318.2879
INCTF_DETAIL,2006-06-01,6000,90,318.6364
INCTF_DETAIL,2006-07-01,50,10,306.4919
INCTF_DETAIL,2006-07-01,50,40,303.4696
INCTF_DETAIL,2006-07-01,50,90,304.3943
INCTF_DETAIL,2006-07-01,400,10,310.2326
INCTF_DETAIL,2006-07-01,400,40,305.4087
INCTF_DETAIL,2006-07-01,400,90,309.8569
INCTF_DETAIL,2006-07-01,800,10,304.3943
INCTF_DETAIL,2006-07-01,800,40,305.1478
INCTF_DETAIL,2006-07-01,800,90,307.8818
INCTF_DETAIL,2006-07-01,2400,10,312.7326
INCTF_DETAIL,2006-07-01,2400,40,311.6838
INCTF_DETAIL,2006-07-01,2400,90,312.2179
INCTF_DETAIL,2006-07-01,6000,10,321.8764
INCTF_DETAIL,2006-07-01,6000,40,320.1065
INCTF_DETAIL,2006-07-01,6000,90,320.3877
INCTF_DETAIL,2006-08-01,50,10,306.7652
INCTF_DETAIL,2006-08-01,50,40,303.6233
INCTF_DETAIL,2006-08-01,50,90,304.4486
INCTF_DETAIL,2006-08-01,400,10,310.4627
INCTF_DETAIL,2006-08-01,400,40,305.5301
INCTF_DETAIL,2006-08-01,400,90,309.9314
INCTF_DETAIL,2006-08-01,800,10,304.4486
INCTF_DETAIL,2006-08-01,800,40,305.1843
INCTF_DETAIL,2006-08-01,800,90,307.8852
INCTF_DETAIL,2006-08-01,2400,10,312.5969
INCTF_DETAIL,2006-08-01,2400,40,311.5406
INCTF_DETAIL,2006-08-01,2400,90,312.0611
INCTF_DETAIL,2006-08-01,6000,10,321.5497
INCTF_DETAIL,2006-08-01,6000,40,319.779
INCTF_DETAIL,2006-08-01,6000,90,320.056
INCTF_DETAIL,2006-09-01,50,10,307.0017
INCTF_DETAIL,2006-09-01,50,40,303.8716
INCTF_DETAIL,2006-09-01,50,90,304.7102
INCTF_DETAIL,2006-09-01,400,10,310.8361
INCTF_DETAIL,2006-09-01,400,40,305.8932
INCTF_DETAIL,2006-09-01,400,90,310.4654
INCTF_DETAIL,2006-09-01,800,10,304.7102
INCTF_DETAIL,2006-09-01,800,40,305.5307
INCTF_DETAIL,2006-09-01,800,90,308.3674
INCTF_DETAIL,2006-09-01,2400,10,312.8242
INCTF_DETAIL,2006-09-01,2400,40,311.8208
INCTF_DETAIL,2006-09-01,2400,90,312.4257
INCTF_DETAIL,2006-09-01,6000,10,321.7555
INCTF_DETAIL,2006-09-01,6000,40,320.017
INCTF_DETAIL,2006-09-01,6000,90,320.3476
INCTF_DETAIL,2006-10-01,50,10,306.8558
INCTF_DETAIL,2006-10-01,50,40,303.7163
INCTF_DETAIL,2006-10-01,50,90,304.5738
INCTF_DETAIL,2006-10-01,400,10,310.6325
INCTF_DETAIL,2006-10-01,400,40,305.6904
INCTF_DETAIL,2006-10-01,400,90,310.1919
INCTF_DETAIL,2006-10-01,800,10,304.5738
INCTF_DETAIL,2006-10-01,800,40,305.3567
INCTF_DETAIL,2006-10-01,800,90,308.1363
INCTF_DETAIL,2006-10-01,2400,10,312.6648
INCTF_DETAIL,2006-10-01,2400,40,311.6402
INCTF_DETAIL,2006-10-01,2400,90,312.2109
INCTF_DETAIL,2006-10-01,6000,10,321.5312
INCTF_DETAIL,2006-10-01,6000,40,319.7816
INCTF_DETAIL,2006-10-01,6000,90,320.0921
INCTF_DETAIL,2006-11-01,50,10,307.8577
INCTF_DETAIL,2006-11-01,50,40,304.5703
INCTF_DETAIL,2006-11-01,50,90,305.2911
INCTF_DETAIL,2006-11-01,400,10,311.4799
INCTF_DETAIL,2006-11-01,400,40,306.415
INCTF_DETAIL,2006-11-01,400,90,310.7293
INCTF_DETAIL,2006-11-01,800,10,305.2911
INCTF_DETAIL,2006-11-01,800,40,305.9761
INCTF_DETAIL,2006-11-01,800,90,308.611
INCTF_DETAIL,2006-11-01,2400,10,313.044
INCTF_DETAIL,2006-11-01,2400,40,311.9672
INCTF_DETAIL,2006-11-01,2400,90,312.4587
INCTF_DETAIL,2006-11-01,6000,10,321.6217
INCTF_DETAIL,2006-11-01,6000,40,319.8446
INCTF_DETAIL,2006-11-01,6000,90,320.112
INCTF_DETAIL,2006-12-01,50,10,308.4518
INCTF_DETAIL,2006-12-01,50,40,305.1158
INCTF_DETAIL,2006-12-01,50,90,305.7843
INCTF_DETAIL,2006-12-01,400,10,312.0389
INCTF_DETAIL,2006-12-01,400,40,306.9302
INCTF_DETAIL,2006-12-01,400,90,311.2018
INCTF_DETAIL,2006-12-01,800,10,305.7843
INCTF_DETAIL,2006-12-01,800,40,306.4463
INCTF_DETAIL,2006-12-01,800,90,309.0493
INCTF_DETAIL,2006-12-01,2400,10,313.4004
INCTF_DETAIL,2006-12-01,2400,40,312.2995
INCTF_DETAIL,2006-12-01,2400,90,312.7751
INCTF_DETAIL,2006-12-01,6000,10,321.8514
INCTF_DETAIL,2006-12-01,6000,40,320.0684
INCTF_DETAIL,2006-12-01,6000,90,320.3286
INCTF_DETAIL,2007-01-01,50,10,308.7086
INCTF_DETAIL,2007-01-01,50,40,305.5812
INCTF_DETAIL,2007-01-01,50,90,306.3702
INCTF_DETAIL,2007-01-01,400,10,312.3232
INCTF_DETAIL,2007-01-01,400,40,307.4075
INCTF_DETAIL,2007-01-01,400,90,311.7001
INCTF_DETAIL,2007-01-01,800,10,306.3702
INCTF_DETAIL,2007-01-01,800,40,307.036
INCTF_DETAIL,2007-01-01,800,90,309.6472
INCTF_DETAIL,2007-01-01,2400,10,314.249
INCTF_DETAIL,2007-01-01,2400,40,313.1525
INCTF_DETAIL,2007-01-01,2400,90,313.622
INCTF_DETAIL,2007-01-01,6000,10,323.0745
INCTF_DETAIL,2007-01-01,6000,40,321.2769
INCTF_DETAIL,2007-01-01,6000,90,321.5252
INCTF_DETAIL,2007-02-01,50,10,310.1189
INCTF_DETAIL,2007-02-01,50,40,307.1721
INCTF_DETAIL,2007-02-01,50,90,307.9709
INCTF_DETAIL,2007-02-01,400,10,313.7903
INCTF_DETAIL,2007-02-01,400,40,309.0324
INCTF_DETAIL,2007-02-01,400,90,313.3829
INCTF_DETAIL,2007-02-01,800,10,307.9709
INCTF_DETAIL,2007-02-01,800,40,308.6588
INCTF_DETAIL,2007-02-01,800,90,311.3121
INCTF_DETAIL,2007-02-01,2400,10,316.0112
INCTF_DETAIL,2007-02-01,2400,40,314.9168
INCTF_DETAIL,2007-02-01,2400,90,315.4017
INCTF_DETAIL,2007-02-01,6000,10,325.3354
INCTF_DETAIL,2007-02-01,6000,40,323.4353
INCTF_DETAIL,2007-02-01,6000,90,323.6852
INCTF_DETAIL,2007-03-01,50,10,309.921
INCTF_DETAIL,2007-03-01,50,40,306.9405
INCTF_DETAIL,2007-03-01,50,90,307.7427
INCTF_DETAIL,2007-03-01,400,10,313.5789
INCTF_DETAIL,2007-03-01,400,40,308.7917
INCTF_DETAIL,2007-03-01,400,90,313.1271
INCTF_DETAIL,2007-03-01,800,10,307.7427
INCTF_DETAIL,2007-03-01,800,40,308.4239
INCTF_DETAIL,2007-03-01,800,90,311.0655
INCTF_DETAIL,2007-03-01,2400,10,315.7329
INCTF_DETAIL,2007-03-01,2400,40,314.6368
INCTF_DETAIL,2007-03-01,2400,90,315.1172
INCTF_DETAIL,2007-03-01,6000,10,324.8656
INCTF_DETAIL,2007-03-01,6000,40,323.0576
INCTF_DETAIL,2007-03-01,6000,90,323.3066
INCTF_DETAIL,2007-04-01,50,10,309.5647
INCTF_DETAIL,2007-04-01,50,40,306.661
INCTF_DETAIL,2007-04-01,50,90,307.5507
INCTF_DETAIL,2007-04-01,400,10,313.2386
INCTF_DETAIL,2007-04-01,400,40,308.5244
INCTF_DETAIL,2007-04-01,400,90,312.876
INCTF_DETAIL,2007-04-01,800,10,307.5507
INCTF_DETAIL,2007-04-01,800,40,308.2383
INCTF_DETAIL,2007-04-01,800,90,310.8893
INCTF_DETAIL,2007-04-01,2400,10,315.6616
INCTF_DETAIL,2007-04-01,2400,40,314.5672
INCTF_DETAIL,2007-04-01,2400,90,315.0491
INCTF_DETAIL,2007-04-01,6000,10,324.8727
INCTF_DETAIL,2007-04-01,6000,40,323.0641
INCTF_DETAIL,2007-04-01,6000,90,323.3125
INCTF_DETAIL,2007-05-01,50,10,315.2867
INCTF_DETAIL,2007-05-01,50,40,312.0108
INCTF_DETAIL,2007-05-01,50,90,312.703
INCTF_DETAIL,2007-05-01,400,10,319.2556
INCTF_DETAIL,2007-05-01,400,40,314.1162
INCTF_DETAIL,2007-05-01,400,90,318.8556
INCTF_DETAIL,2007-05-01,800,10,312.703
INCTF_DETAIL,2007-05-01,800,40,313.5752
INCTF_DETAIL,2007-05-01,800,90,316.5328
INCTF_DETAIL,2007-05-01,2400,10,320.7397
INCTF_DETAIL,2007-05-01,2400,40,319.7362
INCTF_DETAIL,2007-05-01,2400,90,320.3985
INCTF_DETAIL,2007-05-01,6000,10,329.8034
INCTF_DETAIL,2007-05-01,6000,40,328.0386
INCTF_DETAIL,2007-05-01,6000,90,328.4048
INCTF_DETAIL,2007-06-01,50,10,314.9849
INCTF_DETAIL,2007-06-01,50,40,311.526
INCTF_DETAIL,2007-06-01,50,90,312.1196
INCTF_DETAIL,2007-06-01,400,10,318.9821
INCTF_DETAIL,2007-06-01,400,40,313.6655
INCTF_DETAIL,2007-06-01,400,90,318.4595
INCTF_DETAIL,2007-06-01,800,10,312.1196
INCTF_DETAIL,2007-06-01,800,40,313.0236
INCTF_DETAIL,2007-06-01,800,90,316.0313
INCTF_DETAIL,2007-06-01,2400,10,319.9117
INCTF_DETAIL,2007-06-01,2400,40,318.9381
INCTF_DETAIL,2007-06-01,2400,90,319.638
INCTF_DETAIL,2007-06-01,6000,10,328.6411
INCTF_DETAIL,2007-06-01,6000,40,326.9027
INCTF_DETAIL,2007-06-01,6000,90,327.3021
INCTF_DETAIL,2007-07-01,50,10,317.8519
INCTF_DETAIL,2007-07-01,50,40,313.9793
INCTF_DETAIL,2007-07-01,50,90,314.3926
INCTF_DETAIL,2007-07-01,400,10,321.9903
INCTF_DETAIL,2007-07-01,400,40,316.2451
INCTF_DETAIL,2007-07-01,400,90,321.2395
INCTF_DETAIL,2007-07-01,800,10,314.3926
INCTF_DETAIL,2007-07-01,800,40,315.3965
INCTF_DETAIL,2007-07-01,800,90,318.5678
INCTF_DETAIL,2007-07-01,2400,10,321.922
INCTF_DETAIL,2007-07-01,2400,40,321.0058
INCTF_DETAIL,2007-07-01,2400,90,321.8098
INCTF_DETAIL,2007-07-01,6000,10,330.1865
INCTF_DETAIL,2007-07-01,6000,40,328.4864
INCTF_DETAIL,2007-07-01,6000,90,328.9625
INCTF_DETAIL,2007-08-01,50,10,318.1286
INCTF_DETAIL,2007-08-01,50,40,314.2891
INCTF_DETAIL,2007-08-01,50,90,314.6999
INCTF_DETAIL,2007-08-01,400,10,322.2761
INCTF_DETAIL,2007-08-01,400,40,316.5597
INCTF_DETAIL,2007-08-01,400,90,321.5632
INCTF_DETAIL,2007-08-01,800,10,314.6999
INCTF_DETAIL,2007-08-01,800,40,315.707
INCTF_DETAIL,2007-08-01,800,90,318.8847
INCTF_DETAIL,2007-08-01,2400,10,322.2615
INCTF_DETAIL,2007-08-01,2400,40,321.3451
INCTF_DETAIL,2007-08-01,2400,90,322.151
INCTF_DETAIL,2007-08-01,6000,10,330.6097
INCTF_DETAIL,2007-08-01,6000,40,328.9068
INCTF_DETAIL,2007-08-01,6000,90,329.3825
INCTF_DETAIL,2007-09-01,50,10,318.2228
INCTF_DETAIL,2007-09-01,50,40,314.3654
INCTF_DETAIL,2007-09-01,50,90,314.7561
INCTF_DETAIL,2007-09-01,400,10,322.3671
INCTF_DETAIL,2007-09-01,400,40,316.6338
INCTF_DETAIL,2007-09-01,400,90,321.6342
INCTF_DETAIL,2007-09-01,800,10,314.7561
INCTF_DETAIL,2007-09-01,800,40,315.762
INCTF_DETAIL,2007-09-01,800,90,318.9382
INCTF_DETAIL,2007-09-01,2400,10,322.2875
INCTF_DETAIL,2007-09-01,2400,40,321.371
INCTF_DETAIL,2007-09-01,2400,90,322.1769
INCTF_DETAIL,2007-09-01,6000,10,330.6157
INCTF_DETAIL,2007-09-01,6000,40,328.9131
INCTF_DETAIL,2007-09-01,6000,90,329.3892
INCTF_DETAIL,2007-10-01,50,10,318.4134
INCTF_DETAIL,2007-10-01,50,40,314.643
INCTF_DETAIL,2007-10-01,50,90,315.0744
INCTF_DETAIL,2007-10-01,400,10,322.5744
INCTF_DETAIL,2007-10-01,400,40,316.9206
INCTF_DETAIL,2007-10-01,400,90,321.9362
INCTF_DETAIL,2007-10-01,800,10,315.0744
INCTF_DETAIL,2007-10-01,800,40,316.0854
INCTF_DETAIL,2007-10-01,800,90,319.2708
INCTF_DETAIL,2007-10-01,2400,10,322.719
INCTF_DETAIL,2007-10-01,2400,40,321.801
INCTF_DETAIL,2007-10-01,2400,90,322.6077
INCTF_DETAIL,2007-10-01,6000,10,331.2119
INCTF_DETAIL,2007-10-01,6000,40,329.5038
INCTF_DETAIL,2007-10-01,6000,90,329.9769
INCTF_DETAIL,2007-11-01,50,10,318.4154
INCTF_DETAIL,2007-11-01,50,40,314.695
INCTF_DETAIL,2007-11-01,50,90,315.1594
INCTF_DETAIL,2007-11-01,400,10,322.6098
INCTF_DETAIL,2007-11-01,400,40,316.9987
INCTF_DETAIL,2007-11-01,400,90,322.0533
INCTF_DETAIL,2007-11-01,800,10,315.1594
INCTF_DETAIL,2007-11-01,800,40,316.1893
INCTF_DETAIL,2007-11-01,800,90,319.404
INCTF_DETAIL,2007-11-01,2400,10,322.8747
INCTF_DETAIL,2007-11-01,2400,40,321.9657
INCTF_DETAIL,2007-11-01,2400,90,322.7877
INCTF_DETAIL,2007-11-01,6000,10,331.4512
INCTF_DETAIL,2007-11-01,6000,40,329.7465
INCTF_DETAIL,2007-11-01,6000,90,330.2275
INCTF_DETAIL,2007-12-01,50,10,318.5033
INCTF_DETAIL,2007-12-01,50,40,314.9167
INCTF_DETAIL,2007-12-01,50,90,315.4622
INCTF_DETAIL,2007-12-01,400,10,322.7281
INCTF_DETAIL,2007-12-01,400,40,317.2397
INCTF_DETAIL,2007-12-01,400,90,322.3241
INCTF_DETAIL,2007-12-01,800,10,315.4622
INCTF_DETAIL,2007-12-01,800,40,316.5035
INCTF_DETAIL,2007-12-01,800,90,319.7371
INCTF_DETAIL,2007-12-01,2400,10,323.3624
INCTF_DETAIL,2007-12-01,2400,40,322.4539
INCTF_DETAIL,2007-12-01,2400,90,323.28
INCTF_DETAIL,2007-12-01,6000,10,332.1713
INCTF_DETAIL,2007-12-01,6000,40,330.4609
INCTF_DETAIL,2007-12-01,6000,90,330.9396
INCTF_DETAIL,2008-01-01,50,10,318.8952
INCTF_DETAIL,2008-01-01,50,40,315.6227
INCTF_DETAIL,2008-01-01,50,90,316.3417
INCTF_DETAIL,2008-01-01,400,10,323.2338
INCTF_DETAIL,2008-01-01,400,40,318.0259
INCTF_DETAIL,2008-01-01,400,90,323.2334
INCTF_DETAIL,2008-01-01,800,10,316.3417
INCTF_DETAIL,2008-01-01,800,40,317.4374
INCTF_DETAIL,2008-01-01,800,90,320.7582
INCTF_DETAIL,2008-01-01,2400,10,324.6659
INCTF_DETAIL,2008-01-01,2400,40,323.7747
INCTF_DETAIL,2008-01-01,2400,90,324.637
INCTF_DETAIL,2008-01-01,6000,10,334.0391
INCTF_DETAIL,2008-01-01,6000,40,332.3242
INCTF_DETAIL,2008-01-01,6000,90,332.8137
INCTF_DETAIL,2008-02-01,50,10,319.205
INCTF_DETAIL,2008-02-01,50,40,316.0703
INCTF_DETAIL,2008-02-01,50,90,316.8569
INCTF_DETAIL,2008-02-01,400,10,323.5584
INCTF_DETAIL,2008-02-01,400,40,318.4783
INCTF_DETAIL,2008-02-01,400,90,323.6952
INCTF_DETAIL,2008-02-01,800,10,316.8569
INCTF_DETAIL,2008-02-01,800,40,317.9526
INCTF_DETAIL,2008-02-01,800,90,321.2761
INCTF_DETAIL,2008-02-01,2400,10,325.3647
INCTF_DETAIL,2008-02-01,2400,40,324.4663
INCTF_DETAIL,2008-02-01,2400,90,325.3223
INCTF_DETAIL,2008-02-01,6000,10,334.9992
INCTF_DETAIL,2008-02-01,6000,40,333.2726
INCTF_DETAIL,2008-02-01,6000,90,333.7527
INCTF_DETAIL,2008-03-01,50,10,319.3347
INCTF_DETAIL,2008-03-01,50,40,316.2971
INCTF_DETAIL,2008-03-01,50,90,317.1366
INCTF_DETAIL,2008-03-01,400,10,323.733
INCTF_DETAIL,2008-03-01,400,40,318.7382
INCTF_DETAIL,2008-03-01,400,90,324.0056
INCTF_DETAIL,2008-03-01,800,10,317.1366
INCTF_DETAIL,2008-03-01,800,40,318.2557
INCTF_DETAIL,2008-03-01,800,90,321.616
INCTF_DETAIL,2008-03-01,2400,10,325.7751
INCTF_DETAIL,2008-03-01,2400,40,324.886
INCTF_DETAIL,2008-03-01,2400,90,325.7592
INCTF_DETAIL,2008-03-01,6000,10,335.5851
INCTF_DETAIL,2008-03-01,6000,40,333.8594
INCTF_DETAIL,2008-03-01,6000,90,334.3467
INCTF_DETAIL,2008-04-01,50,10,319.421
INCTF_DETAIL,2008-04-01,50,40,316.4503
INCTF_DETAIL,2008-04-01,50,90,317.3266
INCTF_DETAIL,2008-04-01,400,10,323.832
INCTF_DETAIL,2008-04-01,400,40,318.8987
INCTF_DETAIL,2008-04-01,400,90,324.1776
INCTF_DETAIL,2008-04-01,800,10,317.3266
INCTF_DETAIL,2008-04-01,800,40,318.4495
INCTF_DETAIL,2008-04-01,800,90,321.8168
INCTF_DETAIL,2008-04-01,2400,10,326.0554
INCTF_DETAIL,2008-04-01,2400,40,325.1653
INCTF_DETAIL,2008-04-01,2400,90,326.039
INCTF_DETAIL,2008-04-01,6000,10,335.986
INCTF_DETAIL,2008-04-01,6000,40,334.2564
INCTF_DETAIL,2008-04-01,6000,90,334.7415
INCTF_DETAIL,2008-05-01,50,10,331.3636
INCTF_DETAIL,2008-05-01,50,40,328.5091
INCTF_DETAIL,2008-05-01,50,90,329.7407
INCTF_DETAIL,2008-05-01,400,10,336.2958
INCTF_DETAIL,2008-05-01,400,40,331.3411
INCTF_DETAIL,2008-05-01,400,90,337.2532
INCTF_DETAIL,2008-05-01,800,10,329.7407
INCTF_DETAIL,2008-05-01,800,40,331.1211
